wc_day46.h5:ddstream,14400,0,100790168,100800,1,8,1612642688,44546,696254304,0.4317474101,GM,0.1,28000,8,0,880,4012,7040,6477,448581456
wc_day46.h5:ddstream,14400,0,100790168,100800,1,12,1612642688,16415086,792240036,0.4912681786,AGM,0.02,7000,12,0,76885,328294,3589,0,649255284
wc_day46.h5:ddstream,14400,0,100790168,100800,1,12,1612642688,334504,1343551152,0.8331362936,GM,0.02,7000,12,0,4495,27500,53940,48403,843401264
wc_day46.h5:ddstream,14400,0,100790168,100800,1,12,1612642688,17868226,1002865068,0.6218767961,AGM,0.02,10500,12,0,82621,357356,2167,0,865480012
wc_day46.h5:ddstream,14400,0,100790168,100800,1,12,1612642688,334525,1827696928,1.13335517,GM,0.02,10500,12,0,4493,27515,53916,48429,1138376960
wc_day46.h5:ddstream,14400,0,100790168,100800,1,12,1612642688,17514417,1133493460,0.7028794837,AGM,0.02,14000,12,0,79130,349916,1836,0,985026736
wc_day46.h5:ddstream,14400,0,100790168,100800,1,12,1612642688,344482,2343032816,1.45291504,GM,0.02,14000,12,0,4620,28400,55440,49929,1451491600
wc_day46.h5:ddstream,14400,0,100790168,100800,1,12,1612642688,17748318,1202866500,0.7458977174,AGM,0.02,17500,12,0,80239,354831,1433,0,1056309332
wc_day46.h5:ddstream,14400,0,100790168,100800,1,12,1612642688,345114,2776932496,1.721976304,GM,0.02,17500,12,0,4620,28489,55440,50110,1715738784
wc_day46.h5:ddstream,14400,0,100790168,100800,1,12,1612642688,18653136,1316949704,0.8166407313,AGM,0.02,21000,12,0,84917,372601,726,0,1207395656
wc_day46.h5:ddstream,14400,0,100790168,100800,1,12,1612642688,338700,3110964304,1.929109484,GM,0.02,21000,12,0,4552,27841,54624,49004,1914258512
wc_day46.h5:ddstream,14400,0,100790168,100800,1,12,1612642688,16721808,1368247420,0.8484504535,AGM,0.02,24500,12,0,77865,333613,601,0,1266015236
wc_day46.h5:ddstream,14400,0,100790168,100800,1,12,1612642688,347384,3557388864,2.205937428,GM,0.02,24500,12,0,4648,28668,55776,50471,2180121232
wc_day46.h5:ddstream,14400,0,100790168,100800,1,12,1612642688,17400299,1379326728,0.8553207343,AGM,0.02,28000,12,0,78651,346812,697,0,1255931956
wc_day46.h5:ddstream,14400,0,100790168,100800,1,12,1612642688,343206,3819621776,2.368548101,GM,0.02,28000,12,0,4611,28321,55332,49638,2334023440
wc_day46.h5:ddstream,14400,0,100790168,100800,1,12,1612642688,4854091,394295436,0.2445026657,AGM,0.04,7000,12,0,23226,95461,3920,0,271962064
wc_day46.h5:ddstream,14400,0,100790168,100800,1,12,1612642688,190287,817647264,0.5070232049,GM,0.04,7000,12,0,2536,15682,30432,27778,516241872
wc_day46.h5:ddstream,14400,0,100790168,100800,1,12,1612642688,5187017,536823752,0.3328844982,AGM,0.04,10500,12,0,24479,102587,3351,0,382634460
wc_day46.h5:ddstream,14400,0,100790168,100800,1,12,1612642688,188148,1129672080,0.7005098454,GM,0.04,10500,12,0,2503,15532,30036,27511,710392960
wc_day46.h5:ddstream,14400,0,100790168,100800,1,12,1612642688,5552691,743783660,0.4612203717,AGM,0.04,14000,12,0,24965,109180,2472,0,590797760
wc_day46.h5:ddstream,14400,0,100790168,100800,1,12,1612642688,191515,1468773088,0.910786437,GM,0.04,14000,12,0,2548,15845,30576,27989,921739424
wc_day46.h5:ddstream,14400,0,100790168,100800,1,12,1612642688,5780865,839058292,0.5203001869,AGM,0.04,17500,12,0,26162,113789,2220,0,668525824
wc_day46.h5:ddstream,14400,0,100790168,100800,1,12,1612642688,190159,1718029952,1.06535066,GM,0.04,17500,12,0,2527,15731,30324,27827,1076516944
wc_day46.h5:ddstream,14400,0,100790168,100800,1,12,1612642688,6631044,1063015440,0.6591760518,AGM,0.04,21000,12,0,29985,130690,1232,0,942164608
wc_day46.h5:ddstream,14400,0,100790168,100800,1,12,1612642688,190901,2028342576,1.25777557,GM,0.04,21000,12,0,2538,15789,30456,27923,1265838640
wc_day46.h5:ddstream,14400,0,100790168,100800,1,12,1612642688,5624635,1021510684,0.6334389457,AGM,0.04,24500,12,0,26446,110659,1368,0,872809344
wc_day46.h5:ddstream,14400,0,100790168,100800,1,12,1612642688,191295,2214431568,1.373169385,GM,0.04,24500,12,0,2542,15847,30504,27987,1375303296
wc_day46.h5:ddstream,14400,0,100790168,100800,1,12,1612642688,5987149,1106910288,0.6863952543,AGM,0.04,28000,12,0,26874,117470,1053,0,973252388
wc_day46.h5:ddstream,14400,0,100790168,100800,1,12,1612642688,190227,2496711232,1.548211052,GM,0.04,28000,12,0,2527,15787,30324,27831,1545826560
wc_day46.h5:ddstream,14400,0,100790168,100800,1,12,1612642688,2742149,297240256,0.1843187324,AGM,0.06,7000,12,0,12554,53435,3017,0,205589668
wc_day46.h5:ddstream,14400,0,100790168,100800,1,12,1612642688,136185,609519520,0.3779631561,GM,0.06,7000,12,0,1804,11278,21648,19996,385898464
wc_day46.h5:ddstream,14400,0,100790168,100800,1,12,1612642688,2594472,385489688,0.2390422199,AGM,0.06,10500,12,0,11880,50849,2978,0,253640664
wc_day46.h5:ddstream,14400,0,100790168,100800,1,12,1612642688,134647,841529760,0.5218327446,GM,0.06,10500,12,0,1783,11156,21396,19776,531709472
wc_day46.h5:ddstream,14400,0,100790168,100800,1,12,1612642688,2500443,521169108,0.3231770509,AGM,0.06,14000,12,0,11224,48643,2442,0,377847048
wc_day46.h5:ddstream,14400,0,100790168,100800,1,12,1612642688,131815,1066154736,0.6611227297,GM,0.06,14000,12,0,1744,10943,20928,19371,672373664
wc_day46.h5:ddstream,14400,0,100790168,100800,1,12,1612642688,2644477,601572428,0.373035163,AGM,0.06,17500,12,0,12051,51464,2270,0,435739656
wc_day46.h5:ddstream,14400,0,100790168,100800,1,12,1612642688,131293,1258404944,0.7803371158,GM,0.06,17500,12,0,1735,10904,20820,19318,792018656
